REF_AREA,TIME_PERIOD,OBS_VALUE,DATABASE_ID,TIME_FORMAT,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL
ARB,1969,7.454780535,WB_WDI,P1Y,PU,Annual,Arab World,GDP growth (annual %)
CSS,1969,5.941002011,WB_WDI,P1Y,PU,Annual,Caribbean small states,GDP growth (annual %)
EAR,1969,6.557700617,WB_WDI,P1Y,PU,Annual,Early-demographic dividend,GDP growth (annual %)
EAS,1969,11.48182316,WB_WDI,P1Y,PU,Annual,East Asia & Pacific,GDP growth (annual %)
EAP,1969,11.42093667,WB_WDI,P1Y,PU,Annual,East Asia & Pacific (excluding high income),GDP growth (annual %)
TEA,1969,11.42093667,WB_WDI,P1Y,PU,Annual,East Asia & Pacific (IDA & IBRD),GDP growth (annual %)
EMU,1969,7.130702218,WB_WDI,P1Y,PU,Annual,Euro area,GDP growth (annual %)
ECS,1969,5.943948336,WB_WDI,P1Y,PU,Annual,Europe & Central Asia,GDP growth (annual %)
EUU,1969,7.030504812,WB_WDI,P1Y,PU,Annual,European Union,GDP growth (annual %)
FCS,1969,10.43094978,WB_WDI,P1Y,PU,Annual,Fragile and conflict affected situations,GDP growth (annual %)
HPC,1969,4.658363431,WB_WDI,P1Y,PU,Annual,Heavily indebted poor countries (HIPC),GDP growth (annual %)
HIC,1969,5.62121609,WB_WDI,P1Y,PU,Annual,High income,GDP growth (annual %)
IBD,1969,7.736388051,WB_WDI,P1Y,PU,Annual,IBRD only,GDP growth (annual %)
IBT,1969,7.90844703,WB_WDI,P1Y,PU,Annual,IDA & IBRD total,GDP growth (annual %)
IDB,1969,15.13084376,WB_WDI,P1Y,PU,Annual,IDA blend,GDP growth (annual %)
IDX,1969,4.128433562,WB_WDI,P1Y,PU,Annual,IDA only,GDP growth (annual %)
IDA,1969,9.011999225,WB_WDI,P1Y,PU,Annual,IDA total,GDP growth (annual %)
ARG,1979,10.22276346,WB_WDI,P1Y,PU,Annual,Argentina,GDP growth (annual %)
AUS,1979,4.051550949,WB_WDI,P1Y,PU,Annual,Australia,GDP growth (annual %)
AUT,1979,5.356699939,WB_WDI,P1Y,PU,Annual,Austria,GDP growth (annual %)
BHS,1979,26.13929577,WB_WDI,P1Y,PU,Annual,"Bahamas, The",GDP growth (annual %)
BHR,1979,3.469268027,WB_WDI,P1Y,PU,Annual,Bahrain,GDP growth (annual %)
BGD,1979,4.801634601,WB_WDI,P1Y,PU,Annual,Bangladesh,GDP growth (annual %)
BRB,1979,7.893008143,WB_WDI,P1Y,PU,Annual,Barbados,GDP growth (annual %)
BEL,1979,2.341073045,WB_WDI,P1Y,PU,Annual,Belgium,GDP growth (annual %)
BLZ,1979,7.517021444,WB_WDI,P1Y,PU,Annual,Belize,GDP growth (annual %)
BEN,1979,6.535747415,WB_WDI,P1Y,PU,Annual,Benin,GDP growth (annual %)
BMU,1979,2.147971345,WB_WDI,P1Y,PU,Annual,Bermuda,GDP growth (annual %)
BTN,1979,4.790967348,WB_WDI,P1Y,PU,Annual,Bhutan,GDP growth (annual %)
BOL,1979,0.133344048,WB_WDI,P1Y,PU,Annual,Bolivia,GDP growth (annual %)
BWA,1979,12.14858892,WB_WDI,P1Y,PU,Annual,Botswana,GDP growth (annual %)
BRA,1979,6.759560122,WB_WDI,P1Y,PU,Annual,Brazil,GDP growth (annual %)
BRN,1979,24.33838869,WB_WDI,P1Y,PU,Annual,Brunei Darussalam,GDP growth (annual %)
BFA,1979,3.664621512,WB_WDI,P1Y,PU,Annual,Burkina Faso,GDP growth (annual %)
BDI,1979,1.66495495,WB_WDI,P1Y,PU,Annual,Burundi,GDP growth (annual %)
KHM,1979,-12.82856377,WB_WDI,P1Y,PU,Annual,Cambodia,GDP growth (annual %)
CMR,1979,6.035118773,WB_WDI,P1Y,PU,Annual,Cameroon,GDP growth (annual %)
CAN,1979,3.725199491,WB_WDI,P1Y,PU,Annual,Canada,GDP growth (annual %)
PLW,1977,1.430104293,WB_WDI,P1Y,PU,Annual,Palau,GDP growth (annual %)
PAN,1977,1.094025891,WB_WDI,P1Y,PU,Annual,Panama,GDP growth (annual %)
PNG,1977,0.834815601,WB_WDI,P1Y,PU,Annual,Papua New Guinea,GDP growth (annual %)
PRY,1977,11.4940816,WB_WDI,P1Y,PU,Annual,Paraguay,GDP growth (annual %)
PER,1977,0.349063699,WB_WDI,P1Y,PU,Annual,Peru,GDP growth (annual %)
PHL,1977,5.562970252,WB_WDI,P1Y,PU,Annual,Philippines,GDP growth (annual %)
PRT,1977,5.602597793,WB_WDI,P1Y,PU,Annual,Portugal,GDP growth (annual %)
PRI,1977,5.950682236,WB_WDI,P1Y,PU,Annual,Puerto Rico,GDP growth (annual %)
QAT,1977,-7.305433187,WB_WDI,P1Y,PU,Annual,Qatar,GDP growth (annual %)
RWA,1977,1.994109481,WB_WDI,P1Y,PU,Annual,Rwanda,GDP growth (annual %)
WSM,1977,-0.775193741,WB_WDI,P1Y,PU,Annual,Samoa,GDP growth (annual %)
STP,1977,23.41752893,WB_WDI,P1Y,PU,Annual,São Tomé and Príncipe,GDP growth (annual %)
SAU,1977,5.891383316,WB_WDI,P1Y,PU,Annual,Saudi Arabia,GDP growth (annual %)
SEN,1977,-2.682905305,WB_WDI,P1Y,PU,Annual,Senegal,GDP growth (annual %)
SYC,1977,-6.190226815,WB_WDI,P1Y,PU,Annual,Seychelles,GDP growth (annual %)
SLE,1977,0.046675803,WB_WDI,P1Y,PU,Annual,Sierra Leone,GDP growth (annual %)
SGP,1977,6.852442394,WB_WDI,P1Y,PU,Annual,Singapore,GDP growth (annual %)
SOM,1977,13.64532903,WB_WDI,P1Y,PU,Annual,"Somalia, Federal Republic of",GDP growth (annual %)
ZAF,1977,-0.093979116,WB_WDI,P1Y,PU,Annual,South Africa,GDP growth (annual %)
ESP,1977,2.838574361,WB_WDI,P1Y,PU,Annual,Spain,GDP growth (annual %)
ARG,1983,4.349093279,WB_WDI,P1Y,PU,Annual,Argentina,GDP growth (annual %)
AUS,1983,-2.22582353,WB_WDI,P1Y,PU,Annual,Australia,GDP growth (annual %)
AUT,1983,2.973087838,WB_WDI,P1Y,PU,Annual,Austria,GDP growth (annual %)
BHS,1983,3.597051867,WB_WDI,P1Y,PU,Annual,"Bahamas, The",GDP growth (annual %)
BHR,1983,6.3763768,WB_WDI,P1Y,PU,Annual,Bahrain,GDP growth (annual %)
BGD,1983,3.8810464,WB_WDI,P1Y,PU,Annual,Bangladesh,GDP growth (annual %)
BRB,1983,0.501253133,WB_WDI,P1Y,PU,Annual,Barbados,GDP growth (annual %)
BEL,1983,0.311843009,WB_WDI,P1Y,PU,Annual,Belgium,GDP growth (annual %)
BLZ,1983,-2.147435897,WB_WDI,P1Y,PU,Annual,Belize,GDP growth (annual %)
BEN,1983,-4.347822735,WB_WDI,P1Y,PU,Annual,Benin,GDP growth (annual %)
BMU,1983,2.008928582,WB_WDI,P1Y,PU,Annual,Bermuda,GDP growth (annual %)
BTN,1983,10.43101594,WB_WDI,P1Y,PU,Annual,Bhutan,GDP growth (annual %)
BOL,1983,-4.042121403,WB_WDI,P1Y,PU,Annual,Bolivia,GDP growth (annual %)
BWA,1983,13.14672905,WB_WDI,P1Y,PU,Annual,Botswana,GDP growth (annual %)
BRA,1983,-2.93,WB_WDI,P1Y,PU,Annual,Brazil,GDP growth (annual %)
BRN,1983,0.399377359,WB_WDI,P1Y,PU,Annual,Brunei Darussalam,GDP growth (annual %)
BGR,1983,3.430305914,WB_WDI,P1Y,PU,Annual,Bulgaria,GDP growth (annual %)
BFA,1983,0.34598474,WB_WDI,P1Y,PU,Annual,Burkina Faso,GDP growth (annual %)
BDI,1983,3.715326991,WB_WDI,P1Y,PU,Annual,Burundi,GDP growth (annual %)
CPV,1983,9.520749752,WB_WDI,P1Y,PU,Annual,Cabo Verde,GDP growth (annual %)
KHM,1983,4.433406311,WB_WDI,P1Y,PU,Annual,Cambodia,GDP growth (annual %)
CMR,1983,6.866830565,WB_WDI,P1Y,PU,Annual,Cameroon,GDP growth (annual %)
NGA,1976,9.042351726,WB_WDI,P1Y,PU,Annual,Nigeria,GDP growth (annual %)
NOR,1976,5.825533934,WB_WDI,P1Y,PU,Annual,Norway,GDP growth (annual %)
OMN,1976,20.54012292,WB_WDI,P1Y,PU,Annual,Oman,GDP growth (annual %)
PAK,1976,5.15618959,WB_WDI,P1Y,PU,Annual,Pakistan,GDP growth (annual %)
PLW,1976,-0.04152407,WB_WDI,P1Y,PU,Annual,Palau,GDP growth (annual %)
PAN,1976,1.66446136,WB_WDI,P1Y,PU,Annual,Panama,GDP growth (annual %)
PNG,1976,-3.388448614,WB_WDI,P1Y,PU,Annual,Papua New Guinea,GDP growth (annual %)
PRY,1976,7.525949531,WB_WDI,P1Y,PU,Annual,Paraguay,GDP growth (annual %)
PER,1976,1.447110995,WB_WDI,P1Y,PU,Annual,Peru,GDP growth (annual %)
PHL,1976,8.778403331,WB_WDI,P1Y,PU,Annual,Philippines,GDP growth (annual %)
PRT,1976,6.900230194,WB_WDI,P1Y,PU,Annual,Portugal,GDP growth (annual %)
PRI,1976,6.243087812,WB_WDI,P1Y,PU,Annual,Puerto Rico,GDP growth (annual %)
QAT,1976,8.348912135,WB_WDI,P1Y,PU,Annual,Qatar,GDP growth (annual %)
RWA,1976,19.50457717,WB_WDI,P1Y,PU,Annual,Rwanda,GDP growth (annual %)
WSM,1976,9.322033913,WB_WDI,P1Y,PU,Annual,Samoa,GDP growth (annual %)
STP,1976,1.639344206,WB_WDI,P1Y,PU,Annual,São Tomé and Príncipe,GDP growth (annual %)
SAU,1976,15.22355632,WB_WDI,P1Y,PU,Annual,Saudi Arabia,GDP growth (annual %)
SEN,1976,8.920503704,WB_WDI,P1Y,PU,Annual,Senegal,GDP growth (annual %)
SYC,1976,16.27764773,WB_WDI,P1Y,PU,Annual,Seychelles,GDP growth (annual %)
SLE,1976,-0.449176347,WB_WDI,P1Y,PU,Annual,Sierra Leone,GDP growth (annual %)
SGP,1976,7.437166818,WB_WDI,P1Y,PU,Annual,Singapore,GDP growth (annual %)
LIC,1999,2.347644696,WB_WDI,P1Y,PU,Annual,Low income,GDP growth (annual %)
LMC,1999,5.4158777,WB_WDI,P1Y,PU,Annual,Lower middle income,GDP growth (annual %)
MEA,1999,2.78817618,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %)
MNA,1999,4.21426498,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %)
TMN,1999,4.18385397,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %)
MIC,1999,3.714287549,WB_WDI,P1Y,PU,Annual,Middle income,GDP growth (annual %)
NAC,1999,4.815137274,WB_WDI,P1Y,PU,Annual,North America,GDP growth (annual %)
OED,1999,3.443728264,WB_WDI,P1Y,PU,Annual,OECD members,GDP growth (annual %)
OSS,1999,2.595927513,WB_WDI,P1Y,PU,Annual,Other small states,GDP growth (annual %)
PSS,1999,4.237156685,WB_WDI,P1Y,PU,Annual,Pacific island small states,GDP growth (annual %)
PST,1999,3.5446018,WB_WDI,P1Y,PU,Annual,Post-demographic dividend,GDP growth (annual %)
PRE,1999,4.209537467,WB_WDI,P1Y,PU,Annual,Pre-demographic dividend,GDP growth (annual %)
SST,1999,3.481932415,WB_WDI,P1Y,PU,Annual,Small states,GDP growth (annual %)
SAS,1999,8.208555283,WB_WDI,P1Y,PU,Annual,South Asia,GDP growth (annual %)
TSA,1999,8.208555283,WB_WDI,P1Y,PU,Annual,South Asia (IDA & IBRD),GDP growth (annual %)
SSF,1999,2.178695068,WB_WDI,P1Y,PU,Annual,Sub-Saharan Africa,GDP growth (annual %)
SSA,1999,2.119063968,WB_WDI,P1Y,PU,Annual,Sub-Saharan Africa (excluding high income),GDP growth (annual %)
TSS,1999,2.178695068,WB_WDI,P1Y,PU,Annual,Sub-Saharan Africa (IDA & IBRD),GDP growth (annual %)
JAM,1975,-0.256092257,WB_WDI,P1Y,PU,Annual,Jamaica,GDP growth (annual %)
JPN,1975,3.091575916,WB_WDI,P1Y,PU,Annual,Japan,GDP growth (annual %)
KEN,1975,0.882203175,WB_WDI,P1Y,PU,Annual,Kenya,GDP growth (annual %)
KIR,1975,5.344419769,WB_WDI,P1Y,PU,Annual,Kiribati,GDP growth (annual %)
KOR,1975,7.931511914,WB_WDI,P1Y,PU,Annual,"Korea, Rep.",GDP growth (annual %)
KWT,1975,-12.2744087,WB_WDI,P1Y,PU,Annual,Kuwait,GDP growth (annual %)
LSO,1975,-13.51349755,WB_WDI,P1Y,PU,Annual,Lesotho,GDP growth (annual %)
LBR,1975,-3.468589489,WB_WDI,P1Y,PU,Annual,Liberia,GDP growth (annual %)
LBY,1975,4.028268548,WB_WDI,P1Y,PU,Annual,Libya,GDP growth (annual %)
LIE,1975,1.669232251,WB_WDI,P1Y,PU,Annual,Liechtenstein,GDP growth (annual %)
LUX,1975,-6.571371117,WB_WDI,P1Y,PU,Annual,Luxembourg,GDP growth (annual %)
MDG,1975,1.258691635,WB_WDI,P1Y,PU,Annual,Madagascar,GDP growth (annual %)
MWI,1975,6.086823806,WB_WDI,P1Y,PU,Annual,Malawi,GDP growth (annual %)
MYS,1975,0.801068092,WB_WDI,P1Y,PU,Annual,Malaysia,GDP growth (annual %)
MDV,1975,-7.988980692,WB_WDI,P1Y,PU,Annual,Maldives,GDP growth (annual %)
MLI,1975,11.62504914,WB_WDI,P1Y,PU,Annual,Mali,GDP growth (annual %)
MLT,1975,19.56008086,WB_WDI,P1Y,PU,Annual,Malta,GDP growth (annual %)
MHL,1975,0.060260205,WB_WDI,P1Y,PU,Annual,Marshall Islands,GDP growth (annual %)
MRT,1975,-5.134374447,WB_WDI,P1Y,PU,Annual,Mauritania,GDP growth (annual %)
MUS,1975,0.906090279,WB_WDI,P1Y,PU,Annual,Mauritius,GDP growth (annual %)
MEX,1975,5.744485049,WB_WDI,P1Y,PU,Annual,Mexico,GDP growth (annual %)
BWA,1976,10.64737671,WB_WDI,P1Y,PU,Annual,Botswana,GDP growth (annual %)
BRA,1976,10.25712953,WB_WDI,P1Y,PU,Annual,Brazil,GDP growth (annual %)
BRN,1976,20.87413983,WB_WDI,P1Y,PU,Annual,Brunei Darussalam,GDP growth (annual %)
BFA,1976,8.534894961,WB_WDI,P1Y,PU,Annual,Burkina Faso,GDP growth (annual %)
BDI,1976,7.942660976,WB_WDI,P1Y,PU,Annual,Burundi,GDP growth (annual %)
KHM,1976,0,WB_WDI,P1Y,PU,Annual,Cambodia,GDP growth (annual %)
CMR,1976,-5.495138397,WB_WDI,P1Y,PU,Annual,Cameroon,GDP growth (annual %)
CAN,1976,5.889275863,WB_WDI,P1Y,PU,Annual,Canada,GDP growth (annual %)
CAF,1976,5.432518987,WB_WDI,P1Y,PU,Annual,Central African Republic,GDP growth (annual %)
TCD,1976,2.98076527,WB_WDI,P1Y,PU,Annual,Chad,GDP growth (annual %)
CHL,1976,3.604694845,WB_WDI,P1Y,PU,Annual,Chile,GDP growth (annual %)
CHN,1976,-1.570000002,WB_WDI,P1Y,PU,Annual,China,GDP growth (annual %)
COL,1976,4.728368735,WB_WDI,P1Y,PU,Annual,Colombia,GDP growth (annual %)
COD,1976,-5.309002081,WB_WDI,P1Y,PU,Annual,"Congo, Dem. Rep.",GDP growth (annual %)
COG,1976,0.916286751,WB_WDI,P1Y,PU,Annual,"Congo, Rep.",GDP growth (annual %)
CRI,1976,5.517564403,WB_WDI,P1Y,PU,Annual,Costa Rica,GDP growth (annual %)
CIV,1976,12.91639744,WB_WDI,P1Y,PU,Annual,Côte d’Ivoire,GDP growth (annual %)
CUB,1976,5.427960459,WB_WDI,P1Y,PU,Annual,Cuba,GDP growth (annual %)
CYP,1976,20.26629217,WB_WDI,P1Y,PU,Annual,Cyprus,GDP growth (annual %)
DNK,1976,5.993401952,WB_WDI,P1Y,PU,Annual,Denmark,GDP growth (annual %)
MNA,1990,9.880115398,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %)
TMN,1990,9.880115398,WB_WDI,P1Y,PU,Annual,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %)
MIC,1990,3.264883992,WB_WDI,P1Y,PU,Annual,Middle income,GDP growth (annual %)
NAC,1990,1.74380306,WB_WDI,P1Y,PU,Annual,North America,GDP growth (annual %)
OED,1990,2.951525619,WB_WDI,P1Y,PU,Annual,OECD members,GDP growth (annual %)
OSS,1990,5.236179436,WB_WDI,P1Y,PU,Annual,Other small states,GDP growth (annual %)
PSS,1990,3.653386938,WB_WDI,P1Y,PU,Annual,Pacific island small states,GDP growth (annual %)
PST,1990,2.717882905,WB_WDI,P1Y,PU,Annual,Post-demographic dividend,GDP growth (annual %)
PRE,1990,8.084584665,WB_WDI,P1Y,PU,Annual,Pre-demographic dividend,GDP growth (annual %)
SST,1990,2.932364899,WB_WDI,P1Y,PU,Annual,Small states,GDP growth (annual %)
SAS,1990,5.587171501,WB_WDI,P1Y,PU,Annual,South Asia,GDP growth (annual %)
TSA,1990,5.587171501,WB_WDI,P1Y,PU,Annual,South Asia (IDA & IBRD),GDP growth (annual %)
SSF,1990,2.26083567,WB_WDI,P1Y,PU,Annual,Sub-Saharan Africa,GDP growth (annual %)
SSA,1990,2.246952456,WB_WDI,P1Y,PU,Annual,Sub-Saharan Africa (excluding high income),GDP growth (annual %)
TSS,1990,2.26083567,WB_WDI,P1Y,PU,Annual,Sub-Saharan Africa (IDA & IBRD),GDP growth (annual %)
UMC,1990,2.722361839,WB_WDI,P1Y,PU,Annual,Upper middle income,GDP growth (annual %)
WLD,1990,2.740431232,WB_WDI,P1Y,PU,Annual,World,GDP growth (annual %)
ALB,1990,-9.57564017,WB_WDI,P1Y,PU,Annual,Albania,GDP growth (annual %)
DZA,1990,0.80000058,WB_WDI,P1Y,PU,Annual,Algeria,GDP growth (annual %)
AND,1990,3.781387549,WB_WDI,P1Y,PU,Annual,Andorra,GDP growth (annual %)
SLV,1983,1.539025284,WB_WDI,P1Y,PU,Annual,El Salvador,GDP growth (annual %)
GNQ,1983,5.004387196,WB_WDI,P1Y,PU,Annual,Equatorial Guinea,GDP growth (annual %)
SWZ,1983,1.202354898,WB_WDI,P1Y,PU,Annual,Eswatini,GDP growth (annual %)
ETH,1983,8.235005719,WB_WDI,P1Y,PU,Annual,Ethiopia,GDP growth (annual %)
FJI,1983,-3.960123013,WB_WDI,P1Y,PU,Annual,Fiji,GDP growth (annual %)
FIN,1983,3.103848806,WB_WDI,P1Y,PU,Annual,Finland,GDP growth (annual %)
FRA,1983,1.262057618,WB_WDI,P1Y,PU,Annual,France,GDP growth (annual %)
PYF,1983,2.419655358,WB_WDI,P1Y,PU,Annual,French Polynesia,GDP growth (annual %)
GAB,1983,5.608240679,WB_WDI,P1Y,PU,Annual,Gabon,GDP growth (annual %)
GMB,1983,10.88322777,WB_WDI,P1Y,PU,Annual,"Gambia, The",GDP growth (annual %)
GEO,1983,4.301603521,WB_WDI,P1Y,PU,Annual,Georgia,GDP growth (annual %)
DEU,1983,1.572410142,WB_WDI,P1Y,PU,Annual,Germany,GDP growth (annual %)
GHA,1983,-4.563737505,WB_WDI,P1Y,PU,Annual,Ghana,GDP growth (annual %)
GRC,1983,-1.078622739,WB_WDI,P1Y,PU,Annual,Greece,GDP growth (annual %)
GRL,1983,3.457216661,WB_WDI,P1Y,PU,Annual,Greenland,GDP growth (annual %)
GRD,1983,3.632574897,WB_WDI,P1Y,PU,Annual,Grenada,GDP growth (annual %)
GTM,1983,-2.572091444,WB_WDI,P1Y,PU,Annual,Guatemala,GDP growth (annual %)
GIN,1983,1.300011835,WB_WDI,P1Y,PU,Annual,Guinea,GDP growth (annual %)
GNB,1983,-3.398287429,WB_WDI,P1Y,PU,Annual,Guinea-Bissau,GDP growth (annual %)
GUY,1983,-6.792386689,WB_WDI,P1Y,PU,Annual,Guyana,GDP growth (annual %)
HTI,1983,0.908181461,WB_WDI,P1Y,PU,Annual,Haiti,GDP growth (annual %)
HND,1983,6.995867119,WB_WDI,P1Y,PU,Annual,Honduras,GDP growth (annual %)
COD,1974,3.130585879,WB_WDI,P1Y,PU,Annual,"Congo, Dem. Rep.",GDP growth (annual %)
COG,1974,7.885520811,WB_WDI,P1Y,PU,Annual,"Congo, Rep.",GDP growth (annual %)
CRI,1974,5.544899991,WB_WDI,P1Y,PU,Annual,Costa Rica,GDP growth (annual %)
CIV,1974,4.327380858,WB_WDI,P1Y,PU,Annual,Côte d’Ivoire,GDP growth (annual %)
CUB,1974,0.984491816,WB_WDI,P1Y,PU,Annual,Cuba,GDP growth (annual %)
DNK,1974,-0.964267384,WB_WDI,P1Y,PU,Annual,Denmark,GDP growth (annual %)
DOM,1974,6.001902903,WB_WDI,P1Y,PU,Annual,Dominican Republic,GDP growth (annual %)
ECU,1974,11.20850963,WB_WDI,P1Y,PU,Annual,Ecuador,GDP growth (annual %)
EGY,1974,1.558938572,WB_WDI,P1Y,PU,Annual,"Egypt, Arab Rep.",GDP growth (annual %)
SLV,1974,5.336001107,WB_WDI,P1Y,PU,Annual,El Salvador,GDP growth (annual %)
SWZ,1974,5.743486905,WB_WDI,P1Y,PU,Annual,Eswatini,GDP growth (annual %)
ETH,1974,3.273658324,WB_WDI,P1Y,PU,Annual,Ethiopia,GDP growth (annual %)
FJI,1974,2.601149915,WB_WDI,P1Y,PU,Annual,Fiji,GDP growth (annual %)
FIN,1974,3.236533436,WB_WDI,P1Y,PU,Annual,Finland,GDP growth (annual %)
FRA,1974,4.414713764,WB_WDI,P1Y,PU,Annual,France,GDP growth (annual %)
PYF,1974,18.00104891,WB_WDI,P1Y,PU,Annual,French Polynesia,GDP growth (annual %)
GAB,1974,39.48709518,WB_WDI,P1Y,PU,Annual,Gabon,GDP growth (annual %)
GMB,1974,5.87879361,WB_WDI,P1Y,PU,Annual,"Gambia, The",GDP growth (annual %)
GEO,1974,8.809740632,WB_WDI,P1Y,PU,Annual,Georgia,GDP growth (annual %)
DEU,1974,0.890068699,WB_WDI,P1Y,PU,Annual,Germany,GDP growth (annual %)
TCD,1975,9.010267306,WB_WDI,P1Y,PU,Annual,Chad,GDP growth (annual %)
CHL,1975,-12.27376215,WB_WDI,P1Y,PU,Annual,Chile,GDP growth (annual %)
CHN,1975,8.719999997,WB_WDI,P1Y,PU,Annual,China,GDP growth (annual %)
COL,1975,2.323255281,WB_WDI,P1Y,PU,Annual,Colombia,GDP growth (annual %)
COD,1975,-4.981631005,WB_WDI,P1Y,PU,Annual,"Congo, Dem. Rep.",GDP growth (annual %)
COG,1975,7.731596834,WB_WDI,P1Y,PU,Annual,"Congo, Rep.",GDP growth (annual %)
CRI,1975,2.100071049,WB_WDI,P1Y,PU,Annual,Costa Rica,GDP growth (annual %)
CIV,1975,8.252886367,WB_WDI,P1Y,PU,Annual,Côte d’Ivoire,GDP growth (annual %)
CUB,1975,9.476426069,WB_WDI,P1Y,PU,Annual,Cuba,GDP growth (annual %)
DNK,1975,-1.409899533,WB_WDI,P1Y,PU,Annual,Denmark,GDP growth (annual %)
DOM,1975,5.193253357,WB_WDI,P1Y,PU,Annual,Dominican Republic,GDP growth (annual %)
ECU,1975,10.972154,WB_WDI,P1Y,PU,Annual,Ecuador,GDP growth (annual %)
EGY,1975,8.939147159,WB_WDI,P1Y,PU,Annual,"Egypt, Arab Rep.",GDP growth (annual %)
SLV,1975,2.923531889,WB_WDI,P1Y,PU,Annual,El Salvador,GDP growth (annual %)
SWZ,1975,13.90844411,WB_WDI,P1Y,PU,Annual,Eswatini,GDP growth (annual %)
ETH,1975,1.246131715,WB_WDI,P1Y,PU,Annual,Ethiopia,GDP growth (annual %)
FJI,1975,0.530211184,WB_WDI,P1Y,PU,Annual,Fiji,GDP growth (annual %)
FIN,1975,1.804897952,WB_WDI,P1Y,PU,Annual,Finland,GDP growth (annual %)
FSM,1975,0.074288093,WB_WDI,P1Y,PU,Annual,"Micronesia, Fed. Sts.",GDP growth (annual %)
MCO,1975,-0.972637495,WB_WDI,P1Y,PU,Annual,Monaco,GDP growth (annual %)
MAR,1975,7.558221561,WB_WDI,P1Y,PU,Annual,Morocco,GDP growth (annual %)
MMR,1975,4.152709189,WB_WDI,P1Y,PU,Annual,Myanmar,GDP growth (annual %)
NRU,1975,2.898387573,WB_WDI,P1Y,PU,Annual,Nauru,GDP growth (annual %)
NPL,1975,1.456470709,WB_WDI,P1Y,PU,Annual,Nepal,GDP growth (annual %)
NLD,1975,0.002028756,WB_WDI,P1Y,PU,Annual,Netherlands,GDP growth (annual %)
NCL,1975,6.499471805,WB_WDI,P1Y,PU,Annual,New Caledonia,GDP growth (annual %)
NZL,1975,-1.731683304,WB_WDI,P1Y,PU,Annual,New Zealand,GDP growth (annual %)
NIC,1975,-0.153246894,WB_WDI,P1Y,PU,Annual,Nicaragua,GDP growth (annual %)
NER,1975,-2.793193436,WB_WDI,P1Y,PU,Annual,Niger,GDP growth (annual %)
NGA,1975,-5.227747555,WB_WDI,P1Y,PU,Annual,Nigeria,GDP growth (annual %)
NOR,1975,4.952102998,WB_WDI,P1Y,PU,Annual,Norway,GDP growth (annual %)
OMN,1975,24.43350272,WB_WDI,P1Y,PU,Annual,Oman,GDP growth (annual %)
PAK,1975,4.211415631,WB_WDI,P1Y,PU,Annual,Pakistan,GDP growth (annual %)
PLW,1975,0.02526664,WB_WDI,P1Y,PU,Annual,Palau,GDP growth (annual %)
PAN,1975,1.74091944,WB_WDI,P1Y,PU,Annual,Panama,GDP growth (annual %)
PNG,1975,-0.879884165,WB_WDI,P1Y,PU,Annual,Papua New Guinea,GDP growth (annual %)
PRY,1975,6.852444714,WB_WDI,P1Y,PU,Annual,Paraguay,GDP growth (annual %)
PER,1975,4.300863165,WB_WDI,P1Y,PU,Annual,Peru,GDP growth (annual %)
PHL,1975,5.45110287,WB_WDI,P1Y,PU,Annual,Philippines,GDP growth (annual %)
PRT,1975,-4.347630432,WB_WDI,P1Y,PU,Annual,Portugal,GDP growth (annual %)
PRI,1975,-0.654567385,WB_WDI,P1Y,PU,Annual,Puerto Rico,GDP growth (annual %)
QAT,1975,5.87913245,WB_WDI,P1Y,PU,Annual,Qatar,GDP growth (annual %)
NCL,1974,12.7011152,WB_WDI,P1Y,PU,Annual,New Caledonia,GDP growth (annual %)
NZL,1974,5.993440849,WB_WDI,P1Y,PU,Annual,New Zealand,GDP growth (annual %)
NIC,1974,14.1924251,WB_WDI,P1Y,PU,Annual,Nicaragua,GDP growth (annual %)
NER,1974,8.775238049,WB_WDI,P1Y,PU,Annual,Niger,GDP growth (annual %)
NGA,1974,11.16067455,WB_WDI,P1Y,PU,Annual,Nigeria,GDP growth (annual %)
NOR,1974,3.922181775,WB_WDI,P1Y,PU,Annual,Norway,GDP growth (annual %)
OMN,1974,11.49880646,WB_WDI,P1Y,PU,Annual,Oman,GDP growth (annual %)
PAK,1974,3.540191713,WB_WDI,P1Y,PU,Annual,Pakistan,GDP growth (annual %)
PLW,1974,0.105534658,WB_WDI,P1Y,PU,Annual,Palau,GDP growth (annual %)
PAN,1974,2.448319562,WB_WDI,P1Y,PU,Annual,Panama,GDP growth (annual %)
PNG,1974,2.610532593,WB_WDI,P1Y,PU,Annual,Papua New Guinea,GDP growth (annual %)
PRY,1974,8.381525437,WB_WDI,P1Y,PU,Annual,Paraguay,GDP growth (annual %)
PER,1974,9.386834919,WB_WDI,P1Y,PU,Annual,Peru,GDP growth (annual %)
